"word","freq"
"cnavnewseditori…",1
"chinausfocuscompeacesecur…",1
"cowrote",1
"lelandlazarus",1
"📰",1
"conventional",1
"wisdom",1
"gravitas",1
"mollygambhir",1
"now✌️",1
"kalpitm",1
"leaderships",1
"notion",1
"orfonlineorgexpertspeakt…",1
"perceives",1
"colorful",1
"enwenewspkelectionintai…",1
"flock",1
"chiaoningsu",1
"daveperrycgai",1
"defencedeconstructed",1
"defenceprocurement",1
"dmdndsmmdn",1
"hosted",1
"isedcas",1
"kennedy",1
"newlandsara",1
"parts",1
"simon",1
"soundcloudcomuser…",1
"ssimonchelsea",1
"wentisung",1
"agencieswatchdog",1
"cpp",1
"estd",1
"highly",1
"hunter",1
"mangage",1
"prochinese",1
"worldspy",1
"businessnewstodaycommili…",1
"defenceministry",1
"espionageballoons",1
"geopoliticalcrisis",1
"militarystandoff",1
"showdown",1
"spytactics",1
"autocrazie",1
"bene",1
"dove",1
"instagramcomreelcazvggnt…",1
"latempestaperfetta",1
"matteoangioli",1
"passione",1
"politica",1
"twholysee",1
"’animo",1
"’attacco",1
"afi",1
"afi’s",1
"awaited",1
"feature",1
"makechange",1
"analizaron",1
"coordinadores",1
"costos",1
"desprestigio",1
"diplomado",1
"económicos",1
"gran",1
"implicaría",1
"natalia",1
"pablo",1
"ramírez",1
"rivera",1
"según",1
"🇨🇳por",1
"🗳️👇",1
"soonest",1
"如无意外，台湾地区选举最快日晚上点左右出结果",1
"canadians",1
"cause",1
"michaelszonyi",1
"houthiattack",1
"ndtvindia",1
"pakistanelection",1
"disenfranchise",1
"hundreds",1
"shielding",1
"soread",1
"affecting",1
"citizen",1
"factor",1
"lifeits",1
"posting",1
"youcovid",1
"youtubecomlivekmsekpilo…",1
"afp’s",1
"barronscomnewstaiwansma…",1
"caught",1
"tussle",1
"assistant",1
"exdeputy",1
"heino",1
"klinck",1
"bloombergcomnewsfeatures…",1
" deter",1
" invading",1
"’re ",1
"comprendre",1
"curieux",1
"demain",1
"intéressant",1
"lenjeu",1
"lesechosfrmondeasiepacif…",1
"barronscomnewstaiwansupe…",1
"finds",1
"hopeful",1
"quit",1
"superfan",1
"superfan’s",1
"cares",1
"nobody",1
"boycotts",1
"decoding",1
"pdwcompbxfmacaentwi…",1
"🇨🇳⬇️",1
"chinaeverywhere",1
"千萬別覺得不差我這一票",1
"大家早點睡明天記得出門",1
"台灣総統選挙",1
"総統選挙",1
"ejaznewscomtaiwanesepack…",1
"filling",1
"venues",1
"bitlyrphn",1
"gray",1
"outlines",1
"台湾激战现三雄，绿党冧庄马助攻。猪头可信上大树，弱肉强食狼最凶。香港前事历历目，二度合作强中共。道不同不相为谋，蓝营梦想又落空。【冬选】taiwanelections",1
"反送中",1
"ambiguity",1
"declaration",1
"intention",1
"truly",1
"投票去",1
"為了你的未來",1
"chant",1
"dance",1
"dress",1
"exuberant",1
"highlightsfeatures",1
"kotpp’s",1
"shots",1
"sing",1
"youths",1
"youtubeffzhpafeature…",1
"＃國民黨",1
"etienne",1
"globaleuropeeueuropesfutu…",1
"historiker",1
"höra",1
"kaihua",1
"accuse",1
"dangereuses",1
"fralaincomarticlelarme…",1
"pousser",1
"«vers",1
"egmontinstitutebeastwogo…",1
"gaudens",1
"tertius",1
"一對一對決，完成政黨輪替，台灣一定贏！",1
"三票國民黨",1
"國際值日生",1
"政黨票投",1
"政黨輪替",1
"總統票投",1
"藍白力量合",1
"藍白選民集中力量，票投最強號！",1
"贏回中華民國",1
"eunewsiteneua…",1
"ccp≠chinese",1
"covidvaccine",1
"humanity",1
"miles",1
"vaccine",1
"只能帮转发总统私信😹",1
"快去投票啊！taiwanelections",1
"prediction",1
"gettyimagescomdetailnews…",1
"arrivés",1
"correspondants",1
"couvrir",1
"shanghai",1
"ended",1
"ten",1
"brokers",1
"ceasefire",1
"irinatsukerman",1
"lens",1
"myanmar",1
"nehakhanna",1
"pitch",1
"reopen",1
"sanjaykulkarni",1
"thakkarchirayu",1
"tourists",1
"trumps",1
"usuk",1
"youtubecomwatchvthwbusc…",1
"ก่อนการเลือกตั้งไต้หวันในวันที่",1
"ประวัติตัวเต็งประธานาธิบดีไต้หวัน",1
"มกราคมนี้",1
"อ่าน",1
"โหย่วอี๋",1
"โหว",1
"hometown",1
"因為，我希望未來的台灣，還存在著除了藍綠的選擇。",1
"我不希望他們達到巔峰，達到門檻就好，不然心態就是「我隨便做支持者也很多」。",1
"我傾向分票，就是故意不投給「那個」感覺就會當選的黨。",1
"投票的力量比你想像的更強大，，出來投票。",1
"若我有投票權，我選擇投給第三勢力。",1
"boguszmichal",1
"country’s",1
"earth",1
"highstake",1
"scenarios",1
"📽️youtubemngsewhqk",1
"migranti",1
"openarms",1
"sudafrica",1
"tgit",1
"causes",1
"china🇨🇳",1
"incident",1
"world’s",1
"changeiscoming",1
"gamechanging",1
"isabelwang",1
"defenddemocracy",1
"dividing",1
"⁦aodemocracies⁩",1
"⁦cnbci⁩",1
"⁦silviaamaro⁩",1
"🇹🇼’s",1
"🗣️",1
"民主進歩党の選挙集会の様子",1
"scoop",1
"action’",1
"dissuade",1
"newscomworldtaiwanelec…",1
"‘taking",1
"moderator",1
"president’",1
"replies",1
"yells",1
"‘give",1
"mum",1
"𝙃𝙤𝙥𝙚",1
"𝙎𝙤𝙢𝙚",1
"𝙖𝙡𝙢𝙤𝙨𝙩",1
"𝙖𝙨𝙖𝙥",1
"𝙗𝙚",1
"𝙘𝙖𝙣",1
"𝙙𝙤𝙣𝙚",1
"𝙚𝙡𝙙𝙚𝙧𝙨",1
"𝙚𝙡𝙚𝙘𝙩𝙞𝙤𝙣",1
"𝙝𝙖𝙫𝙚",1
"𝙨𝙩𝙧𝙤𝙠𝙚",1
"𝙩𝙝𝙞𝙨",1
"😂🤣😂🤣😂🤣",1
"akzeptieren",1
"allen",1
"betonen",1
"bleibt",1
"dabei",1
"enger",1
"gilt",1
"jhywey",1
"taiwanatgermany",1
"unabhängig",1
"unterstützen",1
"wahlergebnis",1
"wertepartner",1
"wichtig",1
"zukunft",1
"sentenced",1
"arc",1
"attending",1
"ban",1
"enforced",1
"engaging",1
"illegal",1
"immigration",1
"longterm",1
"nevertheless",1
"observed",1
"rarely",1
"technically",1
"visa",1
"tinyurlcomusyjv",1
"generalelectionnow",1
"viralvideo",1
"中国国民党の選挙集会の様子",1
"rainewsitarticoli…",1
"ananyadutta",1
"videos",1
"bitlyrlzze",1
"foreseeable",1
"gmfs",1
"jonaspplesners",1
"trilateral",1
"base",1
"hints",1
"struggles",1
"chihwei",1
"funding",1
"receiving",1
"safe",1
"signed",1
"influences",1
"countrys",1
"differentiate",1
"test",1
"deemed",1
"jdmayger",1
"supremacy",1
"aspires",1
"prounification",1
"dpp ",1
"measures",1
"renounce",1
"reserve",1
"reunify",1
"striving",1
"youve",1
"health",1
"scared",1
"sweating",1
"jets",1
"voters ",1
"fooling",1
"purpose",1
"toyokeizai",1
"toyokeizainetarticles…",1
"日本人が知らない台湾の選挙の底層にあるもの",1
"banning",1
"immature",1
"must vote",1
"visiting",1
"samsonellis",1
"attain",1
"colony",1
"generations",1
"κάλπες",1
"σκιά",1
"台湾民衆党の選挙集会の様子",1
"我就很驚奇的發現她的核心觀點：",1
"毛把中國人從蔣那裡解救出來的人。",1
"遇到一個大陸的婦女支持中共，聊（吵）了一會兒",1
"【中擬擴大中止ecfa減讓",1
"海基會反批，中國一再介選，只會「適得其反」！",1
"海基會：介選適得其反】",1
"dive",1
"festive",1
"funread",1
"iftttwnxdps",1
"mustread",1
"台湾総統選の前夜祭",1
"cruciales",1
"enfrentando",1
"geopolítica",1
"identidades",1
"identidadtaiwanesa",1
"independiente",1
"persistente",1
"tensión",1
"chinesecommunistparty’s",1
"currently",1
"intended",1
"superpowers",1
"alternative",1
"businesslike",1
"concert",1
"honesty",1
"liked",1
"sticks",1
"traditional",1
"waits",1
"aid",1
"directed",1
"discredit",1
"inefficient",1
"meager",1
"portraying",1
"transfers",1
"weapon",1
" jojjeols",1
"【侯友宜稱不觸及統一？",1
"賴清德酸侯友宜說接受「九二共識」，其實就已經在進行統一了！",1
"賴清德：接受九二共識其實已在進行】",1
"fmyawsx",1
"fmyayx",1
"palestineisraelwar",1
"redseacrisis",1
"targets",1
"warcrime",1
"amplifier",1
"amplifying",1
"manufacturing",1
"pumashen",1
"resistance",1
"spots",1
"whenever",1
"worth",1
"chris",1
"cooperate",1
"freeworld",1
"stinchfield",1
"boisterous",1
"chants",1
"elected”",1
"filled",1
"garlic”",1
"lostintranslation",1
"phrase",1
"“frozen",1
"“get",1
"organizing",1
"scence",1
"govote",1
"大家回家投票吧",1
"畫了新的版",1
"excellent",1
"jonathan",1
"lnachman",1
"sullivan",1
"depends",1
"manage",1
"observerdiplomatcomblinken…",1
"unintended",1
"com",1
"eleições",1
"podcast",1
"publico",1
"publicoptmundo…",1
"rubenlmartins",1
"🎙️🎧taiwanelections",1
"duskrosun",1
"【請所有中華民國具有投票權的公民返鄉投票】",1
"杜斯格羅桑",1
"杜斯格羅桑外交部",1
"還剩餘一日，中華民國將迎來第屆總統大選，世界第一戰。杜斯格羅桑外交部正在密切關注中華民國此次重要的大選。",1
"aizambard",1
"challengesfrmondeelection…",1
"chine…",1
"confidences",1
"entretien",1
"françois",1
"loccasion",1
"officieux",1
"réalisé",1
"alone",1
"arm",1
"guilty",1
"obstructing",1
"powers",1
"newscomworldtaiwanele…",1
"reacted",1
"timings",1
"ideas",1
"became",1
"bitlyhmkhi",1
"ironically",1
"andrew",1
"blind",1
"csriuk",1
"politicscoukcomment…",1
"baseball",1
"fisch",1
"ganze",1
"immobilienpreise",1
"⁦morgenmagazin⁩",1
"bufflytvypoe",1
"country’",1
"economicissues",1
"identitypolitics",1
"taiwaneseidentity",1
"【失言被切割？未受邀選前之夜",1
"馬英九說他不會感到委屈，依舊支持侯友宜！",1
"馬英九：依舊支持侯友宜】",1
"aadilbrar",1
"chinarelations",1
"englishpardafascomchinaw…",1
"involvement",1
"clave",1
"desenlace",1
"indopacífico",1
"región",1
"audience",1
"beijingpalmer",1
"foreignpolicycom…",1
"spelled",1
"title",1
"asienkorrespondenten",1
"auswirkungen",1
"bevorstehende",1
"faznetaktuellwirtschaftw…",1
"fplus",1
"geowirtschaftspolitische",1
"große",1
"gustavtheile",1
"spiel",1
"steht",1
"timkanning",1
"unsere",1
"equality",1
"transcends",1
"bbcinvzroux",1
"bbcnepali",1
"आयातित",1
"कसरी",1
"जटिल",1
"त्यहाँको",1
"परिकारहरूले",1
"प्रचलित",1
"बुझ्न",1
"र",1
"राजनीति",1
"रैथाने",1
"सघाउँछन्",1
"🇹🇼ताइवानमा",1
"आ",1
"एक",1
"दिन",1
"बाज",1
"वजह",1
"हरकतों",1
"famous",1
"youtubekcpgrfdsvisiujxm…",1
"zhian",1
"王局带你看台湾大选之七：民進黨造勢晚會觀察｜赖清德｜萧美琴｜民进党｜台湾总统大选｜民进党总部｜挺台湾｜蔡英文｜",1
"rammandirpranpratishtha",1
"cè",1
"delleconomia",1
"dellisola",1
"domani",1
"governo",1
"indipendenti",1
"invadere",1
"leonegrotti",1
"minaccia",1
"mondiale",1
"popolazione",1
"quello",1
"schiavi",1
"solo",1
"tempiitneindipendentine…",1
"vota",1
"basis",1
"charmer",1
"grief",1
"intubated",1
"loved",1
"peterstefanovic",1
"prefers",1
"provided",1
"pwafork",1
"sharrimarkson",1
"unconscious",1
"correctivorg",1
"dwnews",1
"opensubstackcompubampler…",1
"rbsw",1
"royngerng",1
"secretly",1
"unpopular",1
"brighter",1
"deserving",1
"individual",1
"steering",1
"chinacriminal",1
"bloombergcomnewsvideos…",1
"crisisgroups",1
"yvonnemantv",1
"anticipates",1
"bnnbreakingcompoliticstai…",1
"【趙少康輔選批綠「在路上」",1
"趙少康說民進黨的《在路上》廣告，除了蔡英文、賴清德、蕭美琴在車上，還有「胎哥、歪哥、豬哥」",1
"還有「胎哥、歪哥、豬哥」】",1
"felt",1
"involving",1
"overview",1
"youtubedtlbeaoxsicat…",1
"entered",1
"zone",1
"🇹🇼🇨🇳taiwan",1
"admiral",1
"fmr",1
"hsimin",1
"street",1
"ukrainian",1
"brief",1
"describing",1
"epthinktanks",1
"europarleuropaeuthinktank…",1
"illustrates",1
"literacy",1
"plain",1
"≠",1
"【賴蕭合體蔡英文登凱道",1
"破萬人團結護國】",1
"賴清德強調會延續穩定國政路線，呼籲大家「三票民進黨，對台灣最好」",1
"ambiance",1
"bcp",1
"campagne",1
"enfant",1
"invité",1
"rentrés",1
"currydiplomacy",1
"india🇮🇳",1
"❣️",1
"accompanied",1
"allowed",1
"greets",1
"shanhuang",1
"zhongzheng",1
"wrote",1
"attacked",1
"geopoliticalgames",1
"unpsyopable",1
"coauthored",1
"download",1
"jared",1
"manuscript",1
"mckinney",1
"reminder",1
"concessions",1
"independenceminded",1
"sat",1
"anumedia",1
"kaufmannbruno",1
"lash",1
"mdanewaters",1
"newscomauworldtaiwanel…",1
"weak",1
"absorbed",1
"affect",1
"domestics",1
"nyt",1
"politically",1
"proclaimed",1
"wionexplained",1
"pee",1
"plants",1
"civilized",1
"fighter",1
"marxism",1
"savage",1
"bitlynvsxho",1
"integration",1
"navigate",1
"nbrnews",1
"priorities",1
"turbulent",1
"waters",1
"calculations",1
"episode",1
"eptmsskylebass",1
"jkylebass",1
"kinds",1
"tonights",1
"visavis",1
"🔴premiere",1
"“自由中國”，但我們反共只是順便，是守護自由的副產品。",1
"三票民進黨",1
"三票民進黨讓世界看見台灣",1
"不好意思，你反共可能是為了構想一個",1
"我非常厭煩中國人只用反共的立場跟台灣人談大選，帶著一種天朝中心主義的傲慢，自以為反共就是台灣政治的第一要務。",1
"saturday’s",1
"enwikipediaorgwikimarch…",1
"investigation",1
"resharing",1
"台灣人加油！",1
"undecided",1
"voanewscomaastaiwanvote…",1
"youtubepnrkvyrjdy",1
"aninewsinnewsworldustai…",1
"artículo",1
"bruselas",1
"implicaciones",1
"preferencias",1
"alcanzar",1
"análisis",1
"arañe",1
"arriesgando",1
"añada",1
"conservador",1
"consolidación",1
"indeciso",1
"insuficiente",1
"interesante",1
"joven",1
"salvo",1
"wente",1
"black",1
"century",1
"experienced",1
"humor",1
"lectured",1
"turkistantimescomennews…",1
"lørdag",1
"hechosnews",1
"lea",1
"sombra",1
"👉tinyurlcomrbvumt",1
"aso",1
"japan’s🇯🇵",1
"sincerely",1
"taiwantodaytwnewsphpunit…",1
"computer",1
"hardware",1
"indiedev",1
"daytoday",1
"posed",1
"suyashdesai",1
"afcleng",1
"countered",1
"evolving",1
"elections—",1
"fpri’s",1
"owlyhtgqpyye",1
"distance",1
"dongsheng",1
"thursdays",1
"uwschooloflaws",1
"zang",1
"ndtvprofitcomworldtaiwan…",1
"read⬇️",1
"rundown",1
"argentina🇦🇷",1
"realizará",1
"taiwán🇹🇼",1
"abro",1
"celebrará",1
"escaños",1
"generales",1
"hilo",1
"período",1
"renovar",1
"república",1
"belangrijk",1
"dewereldmorgenbeartikel…",1
"ook",1
"accusations",1
"combat",1
"conducive",1
"cyberattacks",1
"cybersecurity",1
"firstly",1
"governments",1
"groundless",1
"onto",1
"secondly",1
"“china’s",1
"adjust",1
"drvmsxsarfoaptoltgdi…",1
"simulator",1
"🗳️🇹🇼🧵",1
"cerca",1
"elettori",1
"mentinfuga",1
"mentinfugacomelezionitaiw…",1
"uno",1
"directly",1
"postdoctoral",1
"🗳️🌐",1
"compromise”",1
"supplies",1
"suspend",1
"“never",1
"lowdown",1
"taiwanpolls",1
"biológica",1
"caso",1
"contiene",1
"contraseña",1
"copia",1
"criminales",1
"criminología",1
"descarado",1
"documento",1
"dolo",1
"extravio",1
"firma",1
"folio",1
"huella",1
"intenciones",1
"legal",1
"mal",1
"número",1
"reclamo",1
"robo",1
"vulgar",1
"aggressiva",1
"antonio",1
"cruciale",1
"dell’isola",1
"destino",1
"federico",1
"fiori",1
"iezzi",1
"incronacauniboitarchivio…",1
"leggi",1
"lintervista",1
"occhi",1
"politiche",1
"scelta",1
"cease",1
"overshadows",1
"persistent",1
"introducing",1
"vibe",1
"💯",1
"couple",1
"short",1
"socialelectsmediumcomtaiw…",1
"altright",1
"exposing",1
"hanjian漢奸",1
"op’s",1
"propagandists",1
"tendencies",1
"traitor",1
"translation",1
"egmontinstitutebetheeuan…",1
"normalizing",1
"interested",1
"yehaoqin",1
"europeanvalues",1
"firsthand",1
"permanent",1
"tank",1
"tweeting",1
"youtubeijppthcauwifeature…",1
"complies",1
"farfetched",1
"ideals",1
"mechanisms",1
"miscalculations",1
"trickytaipei",1
"uss",1
"ambition",1
"benefits",1
"danharris",1
"deny",1
"evilchina’s",1
"today ",1
"“reunify”",1
"countered ",1
"wumaoson",1
"meritnewscombidenpraise…",1
"politicsnews",1
"praises",1
"communitys",1
"contradicts",1
"disputes",1
"forceful",1
"jeopardized",1
"colonization",1
"disrupts",1
"hypocratic",1
"ejaznewscomtaiwansrespons…",1
"beh",1
"bînáchài",1
"bīlâi",1
"tâioân",1
"tńgchhù",1
"ūitio̍h",1
"будущего",1
"для",1
"домой",1
"завтра",1
"пойду",1
"台湾の未来のために、",1
"投票に行こう",1
"明日実家に帰る予定！",1
"criticality",1
"gaolarissa",1
"regions",1
"behalf",1
"destruction",1
"loosing",1
"mistakes",1
"ingerenza",1
"periodicodailycomtaiwanin…",1
"chienjen",1
"eballgogogo",1
"expansion",1
"extensively",1
"names",1
"adelphi",1
"analysis📢",1
"bitlyvmdz",1
"guests",1
"lecture",1
"norits",1
"theatre",1
"⏲️",1
"📅friday",1
"📢taiwan",1
"🖥️online",1
"arguably",1
"company",1
"economically",1
"functioning",1
"producing",1
"tsmc",1
"tenure",1
"asiáticos",1
"bangladeshelections",1
"derrapa",1
"expressoptinternacionalas…",1
"indonesia",1
"oito",1
"pakistanelections",1
"população",1
"quarto",1
"quase",1
"southkorea",1
"todos",1
"vai",1
"aprender",1
"defenderse",1
"eco",1
"francesa",1
"hipotética",1
"lecciones",1
"malograda",1
"persecuted",1
"condition",1
"hunger",1
"lifethreatening",1
"prison",1
"shanxi",1
"torture",1
"persecution",1
"alastairpike",1
"bangkok",1
"buro",1
"byline",1
"colleagues",1
"ending",1
"features",1
"jakarta",1
"sam",1
"huang",1
"jie",1
"kaohsiung",1
"afpfactcheck",1
"ambermywang",1
"carinacheng",1
"concept",1
"flood",1
"francecomenlivenews…",1
"illustrating",1
"leadup",1
"nebulous",1
"covers",1
"nazak",1
"nikakhtar",1
"strengths",1
"vulnerabilities",1
"disinfo",1
"novelty",1
"reconnect",1
"ttcatz",1
"🤖",1
"completely",1
"highlight",1
"portraits",1
"remiss",1
"slammed",1
"teams",1
"advantage",1
"finetuned",1
"polarised",1
"tackling",1
"biolabs",1
"conspiracy",1
"inauthentic",1
"pledging",1
"poisonous",1
"pork",1
"prominent",1
"theories",1
"alfred",1
"articleasias",1
"challenging",1
"documenting",1
"forms",1
"groups",1
"individuals",1
"predominantly",1
"supported’",1
"‘taiwan’s",1
"chilling",1
"stepped",1
"pushes",1
"ramps",1
"‘reunification’",1
"👁‍🗨eyesonelections",1
"國民黨前身興中會合照",1
"天𧙗國民黨",1
"admin",1
"globalstability",1
"🇺🇸🤝",1
"appeasement",1
"chamberlain",1
"hitler",1
"negotiating",1
"peacepreventing",1
"youtubecbfenpyjisiubiw…",1
"gathered",1
"aufrüstung",1
"bericht",1
"korruption",1
"militärischer",1
"weltnetztvstorykorru…",1
"bitlypfqh",1
"intergenerational",1
